ISBN_KEY,ISBN_NAME
conf/igis/1994,0-387-58795-0
conf/ifip9-3/2007,978-0-387-73696-9
conf/ifip9-3/2000,0-7923-7867-9
conf/schule/1999,3-540-66300-2
conf/schule/2009,978-3-88579-250-5
conf/schule/1998,3-540-64178-5
conf/schule/2003,3-88579-361-X
conf/schule/2001,3-88579-334-2
conf/schule/1993,3-540-57256-2
conf/schule/1989,3-540-51801-0
conf/schule/1991,3-540-54619-7
conf/schule/2016hdi,978-3-86956-376-3
conf/schule/2011,978-3-88579-283-3
conf/schule/2008,978-3-88579-229-1
conf/schule/2006ddi,978-3-88579-193-5
conf/schule/2005,3-88579-389-X
conf/schule/2002,3-88579-351-2
conf/schule/1984,3-540-13869-2
conf/schule/2006,978-3-88579-194-2
conf/schule/2007,978-3-88579-206-2
conf/schule/2013,978-3-88579-613-8
conf/schule/1986,3-540-17158-4
conf/schule/2015,978-3-88579-643-5
conf/schule/2010,978-3-88579-262-8
conf/schule/1997,3-540-63432-0
conf/nodalida/2015,978-91-7519-098-3
conf/hipeac/2009,978-3-540-92989-5
conf/hipeac/2016parma,978-1-4503-4052-6
conf/hipeac/2015cs,978-1-4503-3187-6
conf/hipeac/2016coshr,978-1-61499-729-0
conf/hipeac/2016coshr,978-1-61499-730-6
conf/hipeac/2011,978-1-4503-0241-8
conf/hipeac/2008,978-3-540-77559-1
conf/hipeac/2015parma,978-1-4503-3343-6
conf/hipeac/2014cs,978-1-4503-2484-7
conf/hipeac/2005,3-540-30317-0
conf/hipeac/2017coshvisorhpc,978-3-00-055564-0
conf/hipeac/2016cs,978-1-4503-4065-6
conf/hipeac/2017cs,978-1-4503-4869-0
conf/hipeac/2014parma,978-1-4503-2607-0
conf/hipeac/2007,978-3-540-69337-6
conf/hipeac/2016rapido,978-1-4503-4072-4
conf/hipeac/2010,978-3-642-11514-1
conf/hipeac/2017parma,978-1-4503-4877-5
conf/plc/2005,1-932415-75-0
conf/woa/2003,88-371-1413-3
conf/woa/2001,88-371-1272-6
conf/woa/2005,88-371-1590-3
conf/woa/2002,88-371-1363-3
conf/woa/2007,978-88-6122-061-4
conf/woa/2000,88-371-1195-9
conf/woa/2004,88-371-1533-4
conf/jac/2008,978-5-94057-377-7
conf/jac/2010,978-952-12-2503-1
conf/sac/1999,1-58113-086-4
conf/sac/2009,978-1-60558-166-8
conf/sac/1998,0-89791-969-6
conf/sac/2003,1-58113-624-2
conf/sac/2001,1-58113-287-5
conf/sac/1993,0-89791-567-4
conf/sac/2012,978-1-4503-0857-1
conf/sac/2011,978-1-4503-0113-8
conf/sac/2008,978-1-59593-753-7
conf/sac/2005,1-58113-964-0
conf/sac/2002,1-58113-445-2
conf/sac/1994,0-89791-647-6
conf/sac/2016,978-1-4503-3739-7
conf/sac/2006,1-59593-108-2
conf/sac/2007,1-59593-480-4
conf/sac/1995,0-89791-658-1
conf/sac/2000-1,1-58113-240-9
conf/sac/2013,978-1-4503-1656-9
conf/sac/2017,978-1-4503-4486-9
conf/sac/2014,978-1-4503-2469-4
conf/sac/2015,978-1-4503-3196-8
conf/sac/2010,978-1-60558-639-7
conf/sac/1992,0-89791-502-X
conf/sac/1996,0-89791-820-7
conf/sac/1997,0-89791-850-9
conf/sac/2004,1-58113-812-1
conf/lomaps/1996,3-540-62503-8
conf/his2/2012,978-3-642-29360-3
conf/his2/2016,978-3-319-48334-4
conf/his2/2013,978-3-642-37898-0
conf/his2/2014,978-3-319-06268-6
conf/his2/2015,978-3-319-19155-3
conf/bdva/2016,978-1-5090-5272-1
conf/bdva/2015,978-1-4673-7343-2
conf/cpe/1998,3-540-64949-2
conf/cpe/2003,3-540-40814-2
conf/cpe/2002,3-540-43539-5
conf/cpe/1994,3-540-58021-2
conf/cpe/2000,3-540-67260-5
conf/cpe/1992,0748604251
conf/cpe/1997,3-540-63101-1
conf/clin/2001,90-420-0943-8
conf/clin/2005,90-5776-161-0
conf/clin/2002,90-420-1126-2
conf/clin/2000,90-420-1257-9
conf/clin/2004,90-76864-91-8
conf/discipl/2000,3-540-41137-2
conf/icdma/2012,978-1-4673-2217-1
conf/icdma/2011,978-1-4577-0755-1
conf/eurocon/2013,978-1-4673-2230-0
conf/eurocon/2015,978-1-4799-8569-2
conf/ispa/2007w,978-3-540-74766-6
conf/ispa/2009,978-0-7695-3747-4
conf/ispa/2003,3-540-40523-2
conf/ispa/2012,978-1-4673-1631-6
conf/ispa/2011,978-1-4577-0391-1
conf/ispa/2008,978-0-7695-3471-8
conf/ispa/2005,3-540-29769-3
conf/ispa/2005w,3-540-29770-7
conf/ispa/2006,3-540-68067-5
conf/ispa/2006w,3-540-49860-5
conf/ispa/2007,978-3-540-74741-3
conf/ispa/2014,978-1-4799-4293-0
conf/ispa/2015,978-1-4673-8032-4
conf/ispa/2010,978-1-4244-8095-1
conf/ispa/2004,3-540-24128-0
conf/oa/1989,3-540-51859-2
conf/oa/1989,0-387-51859-2
conf/cia/1998,3-540-64676-0
conf/cia/2003,3-540-40798-7
conf/cia/2001,3-540-42545-4
conf/cia/2008,978-3-540-85833-1
conf/cia/2002,3-540-44173-5
conf/cia/2006,3-540-38569-X
conf/cia/2007,978-3-540-75118-2
conf/cia/2000,3-540-67703-8
conf/cia/1997,3-540-62591-7
conf/cia/2004,3-540-23170-6
conf/iwsos/2009,978-3-642-10864-8
conf/iwsos/2012,978-3-642-28582-0
conf/iwsos/2011,978-3-642-19166-4
conf/iwsos/2008,978-3-540-92156-1
conf/iwsos/2007,978-3-540-74916-5
conf/iwsos/2013,978-3-642-54139-1
conf/ipco/1999,3-540-66019-4
conf/ipco/1998,3-540-64590-X
conf/ipco/2001,3-540-42225-0
conf/ipco/2011,978-3-642-20806-5
conf/ipco/2008,978-3-540-68886-0
conf/ipco/2005,3-540-26199-0
conf/ipco/1990,0-88898-099-X
conf/ipco/2002,3-540-43676-6
conf/ipco/2016,978-3-319-33460-8
conf/ipco/2007,978-3-540-72791-0
conf/ipco/1995,3-540-59408-6
conf/ipco/2017,978-3-319-59249-7
conf/ipco/2017,978-3-319-59250-3
conf/ipco/2010,978-3-642-13035-9
conf/ipco/1996,3-540-61310-2
conf/ipco/2004,3-540-22113-1
conf/xml/2003,3-540-40768-5
conf/acllaw/2009,978-1-932432-52-7
conf/acllaw/2012,978-1-937284-32-9
conf/acllaw/2011,978-1-932432-93-0
conf/acllaw/2013,978-1-937284-58-9
conf/acllaw/2014,978-1-941643-29-7
conf/acllaw/2015,978-1-941643-47-1
conf/sugarloafplop/2012,978-1-4503-2787-9
conf/sugarloafplop/2010,978-1-4503-0260-9
conf/sara/2011,978-1-57735-543-4
conf/sara/2005,3-540-27872-9
conf/sara/2002,3-540-43941-2
conf/sara/2007,978-3-540-73579-3
conf/sara/2000,3-540-67839-5
conf/sara/2013,978-1-57735-630-1
conf/candt/2009,978-1-60558-713-4
conf/candt/2011,978-1-4503-0824-3
conf/candt/2013,978-1-4503-2104-4
conf/candt/2017,978-1-4503-4854-6
conf/candt/2015,978-1-4503-3460-0
conf/agop/2017,978-3-319-59305-0
conf/agop/2017,978-3-319-59306-7
conf/sesena/2012,978-1-4673-1793-1
conf/icoodb/2009,978-3-642-14680-0
conf/icoodb/2008,978-80-7399-412-9
conf/icoodb/2010,978-3-642-16091-2
conf/pcomp/1981,3-519-02427-6
conf/iccpol/2009,978-3-642-00830-6
conf/iccpol/2006,3-540-49667-X
conf/europecomm/2009,978-3-642-11283-6
conf/ese/1990,3-540-53104-1
conf/iis/2003,3-540-00843-8
conf/iis/2001,3-7908-1407-5
conf/iis/2011,978-3-642-25260-0
conf/iis/2005,3-540-25056-5
conf/iis/2002,3-7908-1509-8
conf/iis/2000,3-7908-1309-5
conf/iis/2013,978-3-642-38633-6
conf/iis/2004,3-540-21331-7
conf/dialog/1992,3-540-55388-6
conf/ecml/1987,1-85058-088-X
conf/ecml/1988,0-273-08800-9
conf/ecml/1998,3-540-64417-2
conf/ecml/2001,3-540-42536-5
conf/ecml/1993,3-540-56602-3
conf/ecml/2003lcfg,953-6690-39-X
conf/ecml/1991,3-540-53816-X
conf/ecml/2005,3-540-29243-8
conf/ecml/2002,3-540-44036-4
conf/ecml/1994,3-540-57868-4
conf/ecml/2006,3-540-45375-X
conf/ecml/2007,978-3-540-74957-8
conf/ecml/2000,3-540-67602-3
conf/ecml/1995,3-540-59286-5
conf/ecml/2007mcd,978-3-540-68415-2
conf/ecml/1997,3-540-62858-4
conf/ecml/2004,3-540-23105-6
conf/isbast/2012,978-1-4673-0917-2
conf/isbast/2014,978-1-4799-6444-4
conf/energieinformatik/2015,978-3-319-25875-1
conf/eurongi/2006e,978-3-540-70968-8
conf/eurongi/2008,978-3-540-89182-6
conf/eurongi/2005,3-540-34025-4
conf/eurongi/2006,3-540-37658-5
conf/eurongi/2004,3-540-25329-7
conf/wopplot/1989,3-540-55027-5
conf/wopplot/1986,3-540-18022-2
conf/iccchina/2015w,978-1-4673-9701-8
conf/iccchina/2012,978-1-4673-2814-2
conf/iccchina/2016,978-1-5090-2143-7
conf/iccchina/2015,978-1-5090-0243-6
conf/pakm/2008,978-3-540-89446-9
conf/pakm/2002,3-540-00314-2
conf/pakm/2006,3-540-49998-9
conf/pakm/2004,3-540-24088-8
conf/sichtsysteme/1991,3-540-54902-1
conf/icc/2015w,978-1-4673-6305-1
conf/icc/2016w,978-1-5090-0448-5
conf/icc/2003,0-7803-7802-4
conf/icc/2001,0-7803-7097-X
conf/icc/2012,978-1-4577-2052-9
conf/icc/2011,978-1-61284-232-5
conf/icc/2017w,978-1-5090-1525-2
conf/icc/2005,0-7803-8938-7
conf/icc/2002,0-7803-7400-2
conf/icc/2016,978-1-4799-6664-6
conf/icc/2006,1-4244-0355-3
conf/icc/2017,978-1-4673-8999-0
conf/icc/2015,978-1-4673-6432-4
conf/icc/2010,978-1-4244-6402-9
conf/icc/2004,0-7803-8533-0
conf/irps/2015,978-1-4673-7362-3
conf/iccad/1988,0-8186-0869-2
conf/iccad/1999,0-7803-5832-5
conf/iccad/2009,978-1-60558-800-1
conf/iccad/1998,1-58113-008-2
conf/iccad/2003,1-58113-762-1
conf/iccad/2001,0-7803-7249-2
conf/iccad/1993,0-8186-4490-7
conf/iccad/1989,0-8186-1986-4
conf/iccad/1991,0-8186-2157-5
conf/iccad/2012,978-1-4577-1398-9
conf/iccad/2011,978-1-4577-1399-6
conf/iccad/2008,978-1-4244-2820-5
conf/iccad/2005,0-7803-9254-X
conf/iccad/1990,0-8186-2055-2
conf/iccad/2002,0-7803-7607-2
conf/iccad/1994,0-89791-690-5
conf/iccad/2016,978-1-4503-4466-1
conf/iccad/2006,1-59593-389-1
conf/iccad/2007,1-4244-1382-6
conf/iccad/2000,0-7803-6448-1
conf/iccad/1995,0-8186-7213-7
conf/iccad/2013,978-1-4799-1069-4
conf/iccad/2014,978-1-4799-6277-8
conf/iccad/2015,978-1-4673-8389-9
conf/iccad/2010,978-1-4244-8192-7
conf/iccad/1992,0-8186-3010-8
conf/iccad/1996,0-8186-7597-7
conf/iccad/1997,0-8186-8200-0
conf/iccad/2004,0-7803-8702-3
conf/avi/2012,978-1-4503-1287-5
conf/avi/2008,978-1-60558-141-5
conf/avi/2002,1-58113-537-8
conf/avi/1994,0-89791-733-2
conf/avi/2016,978-1-4503-4131-8
conf/avi/2006,1-59593-353-0
conf/avi/2006beliv,1-59593-562-2
conf/avi/2000,1-58113-252-2
conf/avi/2014,978-1-4503-2775-6
conf/avi/2010,978-1-4503-0076-6
conf/avi/1992,981-02-1123-6
conf/avi/1996,0-89791-834-7
conf/avi/2004,1-58113-867-9
conf/apf/2012,978-3-642-54068-4
conf/apf/2016,978-3-319-44759-9
conf/apf/2014,978-3-319-06748-3
conf/apf/2015,978-3-319-31455-6
conf/dolap/2009,978-1-60558-801-8
conf/dolap/2012,978-1-4503-1721-4
conf/dolap/2011,978-1-4503-0963-9
conf/dolap/2008,978-1-60558-250-4
conf/dolap/2005,1-59593-162-7
conf/dolap/2002,1-58113-590-4
conf/dolap/2006,1-59593-530-4
conf/dolap/2007,978-1-59593-827-5
conf/dolap/2013,978-1-4503-2412-0
conf/dolap/2014,978-1-4503-0999-8
conf/dolap/2015,978-1-4503-3785-4
conf/dolap/2010,978-1-4503-0383-5
conf/dolap/2004,1-58113-977-2
conf/csemws/2012,978-1-4614-6879-0
conf/csemws/2012,978-1-4614-6880-6
conf/csemws/2013,978-3-642-54024-0
conf/csemws/2014,978-3-662-45494-7
conf/ecms/2009,978-0-9553018-8-9
conf/ecms/2012,978-0-9564944-4-3
conf/ecms/2011,978-0-9564944-2-9
conf/ecms/2016,978-0-9932440-2-5
conf/ecms/2016,978-0-9932440-3-2
conf/ecms/2013,978-0-9564944-6-7
conf/ecms/2014,978-0-9564944-8-1
conf/ecms/2015,978-0-9932440-0-1
conf/ecms/2015,978-0-9932440-1-8
conf/ecms/2010,978-0-9564944-0-5
conf/iaai/2003,1-57735-188-6
conf/iaai/2001,1-57735-134-7
conf/iaai/1993,0-929280-46-6
conf/iaai/1991,0-262-69148-5
conf/iaai/1990,0-262-68068-8
conf/iaai/2014,978-1-57735-680-6
conf/iaai/1992,0-262-69155-8
conf/aisc/1998,3-540-64960-3
conf/aisc/2012,978-3-642-31373-8
conf/aisc/2008,978-3-540-85109-7
conf/aisc/2002,3-540-43865-3
conf/aisc/1994,3-540-60156-2
conf/aisc/2006,3-540-39728-0
conf/aisc/2000,3-540-42071-1
conf/aisc/2014,978-3-319-13769-8
conf/aisc/2010,978-3-642-14127-0
conf/aisc/1992,3-540-57322-4
conf/aisc/1996,3-540-61732-9
conf/aisc/2004,3-540-23212-5
conf/taros/2012,978-3-642-32526-7
conf/taros/2011,978-3-642-23231-2
conf/taros/2016,978-3-319-40378-6
conf/taros/2013,978-3-662-43644-8
conf/taros/2017,978-3-319-64106-5
conf/taros/2017,978-3-319-64107-2
conf/taros/2014,978-3-319-10400-3
conf/taros/2015,978-3-319-22415-2
conf/dppi/2003,1-58113-652-8
conf/dppi/2011,978-1-4503-1280-6
conf/dppi/2007,978-1-59593-942-5
conf/dppi/2013,978-1-4503-2192-1
conf/iwsm/2009,978-3-642-05414-3
conf/iwsm/2012,978-1-4673-3127-2
conf/iwsm/2011,978-1-4577-1930-1
conf/iwsm/2008,978-3-540-89402-5
conf/iwsm/2016,978-1-5090-4147-3
conf/iwsm/2007,978-3-540-85552-1
conf/iwsm/2000,3-540-41727-3
conf/iwsm/2013,978-0-7695-5078-7
conf/iwsm/2014,978-1-4799-4174-2
conf/iwsm/2015,978-3-319-24284-2
conf/metrics/1999,0-7695-0403-5
conf/metrics/1998,0-8186-9201-4
conf/metrics/2003,0-7695-1987-3
conf/metrics/2001,0-7695-1043-4
conf/metrics/1993,0-8186-3740-4
conf/metrics/2005,0-7695-2371-4
conf/metrics/2002,0-7695-1339-5
conf/metrics/1994,0-8186-5865-7
conf/metrics/1996,0-8186-7364-8
conf/metrics/1997,0-8186-8093-8
conf/metrics/2004,0-7695-2129-0
conf/debs/2009,978-1-60558-665-6
conf/debs/2003,1-58113-843-1
conf/debs/2012,978-1-4503-1315-5
conf/debs/2011,978-1-4503-0423-8
conf/debs/2008,978-1-60558-090-6
conf/debs/2016,978-1-4503-4021-2
conf/debs/2007,978-1-59593-665-3
conf/debs/2013,978-1-4503-1758-0
conf/debs/2014,978-1-4503-2737-4
conf/debs/2015,978-1-4503-3286-6
conf/debs/2010,978-1-60558-927-5
conf/tic/1998,3-540-64925-5
conf/tic/2000,3-540-42196-3
conf/alcosp/2007,978-3-902661-29-6
conf/alcosp/2013,978-3-902823-37-3
conf/alcosp/2010,978-3-902661-85-2
conf/iiwas/2009,978-1-60558-660-1
conf/iiwas/2012,978-1-4503-1306-3
conf/iiwas/2011,978-1-4503-0784-0
conf/iiwas/2008,978-1-60558-349-5
conf/iiwas/2005,3-85403-196-3
conf/iiwas/2016,978-1-4503-4807-2
conf/iiwas/2006,3-85403-214-5
conf/iiwas/2013,978-1-4503-2113-6
conf/iiwas/2014,978-1-4503-3001-5
conf/iiwas/2015,978-1-4503-3491-4
conf/iiwas/2010,978-1-4503-0421-4
conf/iiwas/2004,3-902134-72-0
conf/wwic/2009,978-3-642-02117-6
conf/wwic/2012,978-3-642-30629-7
conf/wwic/2011,978-3-642-21559-9
conf/wwic/2008,978-3-540-68805-1
conf/wwic/2005,3-540-25899-X
conf/wwic/2016,978-3-319-33935-1
conf/wwic/2006,3-540-34023-8
conf/wwic/2007,978-3-540-72694-4
conf/wwic/2013,978-3-642-38400-4
conf/wwic/2017,978-3-319-61381-9
conf/wwic/2017,978-3-319-61382-6
conf/wwic/2014,978-3-319-13173-3
conf/wwic/2015,978-3-319-22571-5
conf/wwic/2010,978-3-642-13314-5
conf/wwic/2004,3-540-20954-9
conf/ihci/2009,978-81-8489-404-2
conf/ihci/2012,978-1-4673-4367-1
conf/ihci/2011,978-3-642-31602-9
conf/ihci/2016,978-3-319-52502-0
conf/urai/2011,978-1-4577-0722-3
conf/urai/2016,978-1-5090-0821-6
conf/urai/2013,978-1-4799-1195-0
conf/urai/2014,978-1-4799-5333-2
conf/urai/2015,978-1-4673-7971-7
conf/avmfss/1989,3-540-52148-8
conf/iwsas/2001,3-540-00731-8
conf/iwsas/2000,3-540-41655-2
conf/aughuman/2012,978-1-4503-1077-2
conf/aughuman/2011,978-1-4503-0426-9
conf/aughuman/2016,978-1-4503-3680-2
conf/aughuman/2013,978-1-4503-1904-1
conf/aughuman/2017,978-1-4503-4835-5
conf/aughuman/2014,978-1-4503-2761-9
conf/aughuman/2015,978-1-4503-3349-8
conf/aughuman/2010,978-1-60558-825-4
conf/mcetech/2009,978-3-642-01186-3
conf/mcetech/2011,978-3-642-20861-4
conf/mcetech/2017,978-3-319-59040-0
conf/mcetech/2017,978-3-319-59041-7
conf/mcetech/2015,978-3-319-17956-8
conf/netsoft/2016,978-1-4673-9486-4
conf/netsoft/2015,978-1-4799-7899-1
conf/mspn/2016,978-3-319-50462-9
conf/mspn/2015,978-3-319-25743-3
conf/bionetics/2009,978-3-642-12807-3
conf/bionetics/2012,978-3-319-06943-2
conf/bionetics/2011,978-3-642-32710-0
conf/bionetics/2008,978-963-9799-35-6
conf/bionetics/2006,1-4244-0463-0
conf/bionetics/2007,978-963-9799-05-9
conf/bionetics/2014,978-1-63190-053-2
conf/bionetics/2015,978-1-63190-100-3
conf/bionetics/2010,978-3-642-32614-1
conf/gd/1999,3-540-66904-3
conf/gd/2009,978-3-642-11804-3
conf/gd/1998,3-540-65473-9
conf/gd/2003,3-540-20831-3
conf/gd/2001,3-540-43309-0
conf/gd/2012,978-3-642-36762-5
conf/gd/2011,978-3-642-25877-0
conf/gd/2008,978-3-642-00218-2
conf/gd/2005,3-540-31425-3
conf/gd/2002,3-540-00158-1
conf/gd/1994,3-540-58950-3
conf/gd/2016,978-3-319-50105-5
conf/gd/2006,978-3-540-70903-9
conf/gd/2007,978-3-540-77536-2
conf/gd/2000,3-540-41554-8
conf/gd/1995,3-540-60723-4
conf/gd/2013,978-3-319-03840-7
conf/gd/2014,978-3-662-45802-0
conf/gd/2015,978-3-319-27260-3
conf/gd/2010,978-3-642-18468-0
conf/gd/1996,3-540-62495-3
conf/gd/1997,3-540-63938-1
conf/gd/2004,3-540-24528-6
conf/essir/2000,3-540-41933-0
conf/icdl-epirob/2012,978-1-4673-4964-2
conf/icdl-epirob/2016,978-1-5090-5069-7
conf/icdl-epirob/2015,978-1-4673-9320-1
conf/imperial/1993,3-540-19842-3
conf/imperial/1994,1-86094-003-X
conf/berlin/1990,3-540-55745-8
conf/bpm/2007w,978-3-540-78237-7
conf/bpm/2015w,978-3-319-42886-4
conf/bpm/2009,978-3-642-03847-1
conf/bpm/2016w,978-3-319-58456-0
conf/bpm/2016w,978-3-319-58457-7
conf/bpm/2003,3-540-40318-3
conf/bpm/2012,978-3-642-32884-8
conf/bpm/2014w,978-3-319-15894-5
conf/bpm/2011,978-3-642-23058-5
conf/bpm/2011w1,978-3-642-28107-5
conf/bpm/2008,978-3-540-85757-0
conf/bpm/2005,3-540-28238-6
conf/bpm/2005w,3-540-32595-6
conf/bpm/2016,978-3-319-45347-7
conf/bpm/2006,3-540-38901-6
conf/bpm/2006w,3-540-38444-8
conf/bpm/2008w,978-3-642-00327-1
conf/bpm/2007,978-3-540-75182-3
conf/bpm/2000,3-540-67454-3
conf/bpm/2010w,978-3-642-20510-1
conf/bpm/2013w,978-3-319-06256-3
conf/bpm/2011w2,978-3-642-28114-3
conf/bpm/2012k,978-3-642-36437-2
conf/bpm/2012w,978-3-642-36284-2
conf/bpm/2013,978-3-642-40175-6
conf/bpm/2014,978-3-319-10171-2
conf/bpm/2015,978-3-319-23062-7
conf/bpm/2010,978-3-642-15617-5
conf/bpm/2004,3-540-22235-9
conf/bpm/2016f,978-3-319-45467-2
conf/sensornets/2012,978-989-8565-01-3
conf/sensornets/2016,978-989-758-169-4
conf/sensornets/2013,978-989-8565-45-7
conf/sensornets/2017,978-989-758-211-0
conf/sensornets/2014,978-989-758-001-7
conf/sensornets/2015,978-989-758-086-4
conf/vcbm/2012,978-3-905674-38-5
conf/vcbm/2008,978-3-905674-13-2
conf/vcbm/2014,978-3-905674-62-0
conf/vcbm/2015,978-3-905674-82-8
conf/vcbm/2010,978-3-905674-28-6
conf/ipom/2009,978-3-642-04967-5
conf/ipom/2008,978-3-540-87356-3
conf/ipom/2005,3-540-29356-6
conf/ipom/2006,3-540-47701-2
conf/ipom/2007,978-3-540-75852-5
conf/ijit/2004icci,975-98458-1-4
conf/apsipa/2012,978-1-4673-4863-8
conf/apsipa/2016,978-9-8814-7682-1
conf/apsipa/2013,978-1-4799-2794-4
conf/apsipa/2014,978-6-1636-1823-8
conf/apsipa/2015,978-9-8814-7680-7
conf/mates/2009,978-3-642-04142-6
conf/mates/2003,3-540-20124-6
conf/mates/2012,978-3-642-33689-8
conf/mates/2011,978-3-642-24602-9
conf/mates/2008,978-3-540-87804-9
conf/mates/2005,3-540-28740-X
conf/mates/2016,978-3-319-45888-5
conf/mates/2006,3-540-45376-8
conf/mates/2007,978-3-540-74948-6
conf/mates/2013,978-3-642-40775-8
conf/mates/2014,978-3-319-11583-2
conf/mates/2015,978-3-319-27342-6
conf/mates/2010,978-3-642-16177-3
conf/mates/2004,3-540-23222-2
conf/aist/2016,978-3-319-52919-6
conf/aist/2014,978-3-319-12579-4
conf/aist/2015,978-3-319-26122-5
conf/nlp/2000,3-540-67605-8
conf/conielecomp/2009,978-0-7695-3587-6
conf/conielecomp/2012,978-1-4577-1326-2
conf/conielecomp/2011,978-1-4244-9558-0
conf/conielecomp/2008,978-0-7695-3120-5
conf/conielecomp/2005,0-7695-2283-1
conf/conielecomp/2016,978-1-5090-0079-1
conf/conielecomp/2006,0-7695-2505-9
conf/conielecomp/2007,0-7695-2799-X
conf/conielecomp/2013,978-1-4673-6156-9
conf/conielecomp/2017,978-1-5090-3621-9
conf/conielecomp/2014,978-1-4799-3468-3
conf/conielecomp/2015,978-1-4799-7436-8
conf/conielecomp/2010,978-1-4244-5352-8
conf/conielecomp/2010,978-1-4244-5353-5
conf/conielecomp/2004,0-7695-2074-X
conf/isgt/2012,978-1-4577-2158-8
conf/isgt/2016,978-1-5090-5167-0
conf/isgt/2013,978-1-4673-4894-2
conf/isgt/2014,978-1-4799-3652-6
conf/isgt/2015,978-1-4799-1785-3
conf/acri/2012,978-3-642-33349-1
conf/acri/2008,978-3-540-79991-7
conf/acri/2002,3-540-44304-5
conf/acri/2006,3-540-40929-7
conf/acri/2000,1-85233-388-X
conf/acri/2014,978-3-319-11519-1
conf/acri/2010,978-3-642-15978-7
conf/acri/1996,3-540-76091-1
conf/acri/2004,3-540-23596-5
conf/daeng/2013,978-981-4585-17-0
conf/daeng/2013,978-981-4585-18-7
conf/tidse/2006,3-540-49934-2
conf/tidse/2004,3-540-22283-9
conf/scw/2006,0-7695-2681-0
conf/frauen/1989,3-540-51802-9
conf/lec/2002,0-7695-1885-0
conf/imvip/2009,978-1-4244-4875-3
conf/imvip/2009,978-0-7695-3796-2
conf/imvip/2011,978-1-4673-0230-2
conf/ghtc/2012,978-1-4673-3016-9
conf/ghtc/2012,978-0-7695-4849-4
conf/ghtc/2011,978-1-61284-634-7
conf/ghtc/2013,978-1-4799-2402-8
conf/ghtc/2014,978-1-4799-7193-0
conf/ghtc/2015,978-1-4673-6561-1
conf/iscopt/2012,978-3-642-32146-7
conf/iscopt/2016,978-3-319-45586-0
conf/iscopt/2014,978-3-319-09173-0
conf/qcqc/1998,3-540-65514-X
conf/ssci/2016,978-1-5090-4240-1
conf/ssci/2015,978-1-4799-7560-0
conf/iccl/1988,0-8186-0874-9
conf/iccl/1998,0-8186-8454-2
conf/iccl/1998w,3-540-66673-7
conf/iccl/1990,0-8186-2036-6
conf/iccl/1994,0-8186-5640-9
conf/iccl/1992,0-8186-2585-6
conf/ifip10-5/1999,0-7923-7731-1
conf/ifip10-5/2001,1-4020-7148-5
conf/ifip10-5/2005,978-0-387-29642-5
conf/ifip10-5/2004,1-4020-8161-8
conf/fmoods/1999,0-7923-8429-6
conf/fmoods/2003,3-540-20491-1
conf/fmoods/2008,978-3-540-68862-4
conf/fmoods/2005,3-540-26181-8
conf/fmoods/2002,0-7923-7683-8
conf/fmoods/2006,3-540-34893-X
conf/fmoods/2007,978-3-540-72919-8
conf/fmoods/2000,0-7923-7923-3
conf/tagt/1998,3-540-67203-6
conf/tagt/1994,3-540-61228-9
conf/vahc/2015,978-1-4503-3671-0
conf/isqed/2009,978-1-4244-2952-3
conf/isqed/2003,0-7695-1881-8
conf/isqed/2001,0-7695-1025-6
conf/isqed/2012,978-1-4673-1034-5
conf/isqed/2011,978-1-61284-914-0
conf/isqed/2008,978-0-7695-3117-5
conf/isqed/2005,0-7695-2301-3
conf/isqed/2002,0-7695-1561-4
conf/isqed/2016,978-1-5090-1213-8
conf/isqed/2006,0-7695-2523-7
conf/isqed/2007,978-0-7695-2795-6
conf/isqed/2000,0-7695-0525-2
conf/isqed/2013,978-1-4673-4951-2
conf/isqed/2017,978-1-5090-5404-6
conf/isqed/2014,978-1-4799-3945-9
conf/isqed/2015,978-1-4799-7581-5
conf/isqed/2010,978-1-4244-6455-5
conf/isqed/2004,0-7695-2093-6
conf/iastedSEA/2004,0-88986-425-X
conf/iwaca/1994,3-540-58494-3
conf/iwaca/1994,0-387-58494-3
conf/webi/2009,978-0-7695-3801-3
conf/webi/2016w,978-1-5090-4771-0
conf/webi/2003,0-7695-1932-6
conf/webi/2004wss,0-9734039-6-9
conf/webi/2001,3-540-42730-9
conf/webi/2012,978-1-4673-6057-9
conf/webi/2011,978-0-7695-4513-4
conf/webi/2008,978-0-7695-3496-1
conf/webi/2014-1,978-1-4799-4143-8
conf/webi/2005,0-7695-2415-X
conf/webi/2016,978-1-5090-4470-2
conf/webi/2006,0-7695-2747-7
conf/webi/2007,0-7695-3026-5
conf/webi/2015-1,978-1-4673-9618-9
conf/webi/2013,978-1-4799-2902-3
conf/webi/2010,978-0-7695-4191-4
conf/webi/2004,0-7695-2100-2
conf/miwai/2012,978-3-642-35454-0
conf/miwai/2012,978-3-642-35455-7
conf/miwai/2011,978-3-642-25724-7
conf/miwai/2016,978-3-319-49396-1
conf/miwai/2013,978-3-642-44948-2
conf/miwai/2014,978-3-319-13364-5
conf/miwai/2015,978-3-319-26180-5
conf/vchci/1993,3-540-57312-7
conf/ni/2009,978-1-60750-024-7
conf/ni/2016,978-1-61499-657-6
conf/ni/2016,978-1-61499-658-3
conf/ni/2014,978-1-61499-414-5
conf/ni/2014,978-1-61499-415-2
conf/eurogp/1999,3-540-65899-8
conf/eurogp/2009,978-3-642-01180-1
